CODNEG,1,2,3,4,PREULT
VALE3       ,97674910600,4780,4870,4776,4844
VALE3       ,104091068900,4908,4982,4908,4982
VALE3       ,79487328900,5007,5028,4943,4987
VALE3       ,73762330700,4990,4997,4890,4969
VALE3       ,134102484400,4984,5053,4954,5011
VALE3       ,97535192000,4933,4955,4881,4918
VALE3       ,98172422900,4844,4844,4796,4813
VALE3       ,63278300000,4830,4849,4790,4790
VALE3       ,79935157800,4765,4806,4697,4712
VALE3       ,66806730800,4735,4758,4696,4700
VALE3       ,80089069100,4772,4805,4748,4761
VALE3       ,63060584800,4811,4849,4772,4817
VALE3       ,75183866700,4776,4842,4770,4842
VALE3       ,137192858400,4855,5003,4855,5003
VALE3       ,124650109600,5054,5118,5043,5086
VALE3       ,165712811500,5060,5150,5046,5122
VALE3       ,68321855100,5093,5120,5013,5058
VALE3       ,51128655300,5056,5088,4969,5037
VALE3       ,51479067300,5037,5047,4982,4998
VALE3       ,122436175400,5015,5169,5011,5134
VALE3       ,68071031700,5125,5126,5025,5042
VALE3       ,46295818900,5083,5103,5053,5092
VALE3       ,48384595700,5070,5108,5055,5095
VALE3       ,71515579800,5125,5169,5103,5135
VALE3       ,100547956900,5225,5249,5133,5144
VALE3       ,71013463800,5122,5143,5090,5120
VALE3       ,80601413300,5138,5205,5122,5183
VALE3       ,132015561900,5210,5306,5173,5295
VALE3       ,150638155100,5330,5400,5284,5376
VALE3       ,117834174900,5450,5467,5334,5334
VALE3       ,72375943700,5325,5371,5305,5335
VALE3       ,121949237900,5328,5354,5260,5347
VALE3       ,95412557800,5350,5424,5322,5400
VALE3       ,230692610200,5477,5499,5415,5479
VALE3       ,55805137400,5490,5498,5440,5458
VALE3       ,111820945200,5481,5500,5451,5479
VALE3       ,74738851600,5399,5400,5342,5360
