CODNEG,1,2,3,4,PREULT
BBAS3       ,35310500600,4740,4756,4638,4665
BBAS3       ,59181365700,4610,4654,4472,4495
BBAS3       ,31184611900,4538,4570,4376,4474
BBAS3       ,55980466800,4535,4560,4344,4438
BBAS3       ,37127008000,4396,4430,4364,4401
BBAS3       ,39038433600,4421,4522,4403,4508
BBAS3       ,55236806900,4518,4656,4509,4624
BBAS3       ,24775161800,4624,4679,4540,4565
BBAS3       ,50010701200,4540,4632,4462,4480
BBAS3       ,31963703000,4538,4593,4498,4586
BBAS3       ,58435819000,4610,4778,4609,4746
BBAS3       ,68675917800,4790,4939,4790,4939
BBAS3       ,67440761400,4955,5053,4927,5000
BBAS3       ,41648276700,5035,5050,4888,4916
BBAS3       ,68417144100,4950,4997,4799,4799
BBAS3       ,48841296000,4832,4837,4740,4800
BBAS3       ,37962106600,4807,4850,4690,4714
BBAS3       ,38367556900,4704,4756,4630,4665
