CODNEG,1,2,3,4,PREULT
LREN3       ,16745058900,5060,5098,4994,5025
LREN3       ,9446823600,5040,5063,4956,4997
LREN3       ,20249396700,5004,5011,4880,4949
LREN3       ,18367514400,4920,4945,4830,4945
LREN3       ,25206359200,5070,5103,5010,5103
LREN3       ,19518931600,5125,5183,5002,5031
LREN3       ,20030035200,5036,5036,4852,4880
LREN3       ,20703333300,4900,4933,4813,4870
LREN3       ,22604192700,4872,4959,4853,4943
LREN3       ,12250353900,4968,4984,4895,4970
LREN3       ,25026839000,5025,5135,5006,5066
LREN3       ,31362815000,5000,5056,4962,5010
LREN3       ,9104757600,5019,5025,4930,4945
LREN3       ,13267226700,4980,4980,4884,4950
LREN3       ,15091674400,4952,4952,4830,4947
LREN3       ,12319094800,4960,5014,4919,5007
LREN3       ,13635939400,5000,5068,4975,5018
LREN3       ,15917789800,5034,5069,4991,5047
LREN3       ,12053351300,5051,5068,4952,5049
LREN3       ,14635335200,5002,5023,4851,4851
LREN3       ,14464727200,4876,4911,4772,4878
LREN3       ,23527064400,4878,4940,4816,4896
LREN3       ,18255642000,4858,4940,4790,4840
LREN3       ,15776898200,4840,4907,4764,4842
LREN3       ,15930442600,4899,4915,4832,4893
LREN3       ,11807800100,4916,4940,4830,4859
LREN3       ,28839231800,4895,5117,4889,5029
LREN3       ,13722328900,5000,5084,4986,5073
LREN3       ,14087032400,5070,5141,5027,5130
LREN3       ,21990940100,5138,5183,5057,5183
LREN3       ,10494489800,5182,5258,5145,5177
LREN3       ,17717269500,5177,5215,5119,5130
LREN3       ,8702206500,5172,5209,5105,5209
LREN3       ,14716569900,5188,5272,5155,5191
LREN3       ,19439291100,5190,5190,5074,5109
LREN3       ,56075561900,5109,5123,4909,4927
LREN3       ,39885920300,4910,5050,4901,5050
LREN3       ,15389405300,5081,5085,4968,5005
LREN3       ,12677969300,5000,5021,4952,5021
LREN3       ,30643970600,4995,5028,4938,5028
LREN3       ,18042642100,4978,5100,4956,5075
LREN3       ,16639491900,5100,5167,5045,5167
LREN3       ,12436518700,5149,5184,5034,5105
LREN3       ,30691127400,5145,5145,4940,4952
LREN3       ,16684069900,4934,5042,4912,5039
LREN3       ,21317333300,5075,5080,4998,5019
LREN3       ,26730609300,4982,5008,4868,4892
LREN3       ,17259384300,4892,5055,4885,5055
LREN3       ,22369368000,5050,5050,4903,4951
LREN3       ,27959317600,4944,4944,4826,4929
LREN3       ,24070255800,4929,5170,4911,5170
LREN3       ,20090379600,5150,5232,5066,5107
LREN3       ,14728984600,5086,5133,5000,5058
LREN3       ,21350255800,5091,5179,5015,5106
LREN3       ,21885799700,5110,5157,5052,5131
LREN3       ,13756136900,5158,5174,5097,5130
LREN3       ,30735064200,5098,5101,4974,5101
LREN3       ,16101236000,5066,5122,5010,5116
LREN3       ,8076042700,5117,5177,5085,5177
LREN3       ,13995258200,5175,5200,5130,5180
LREN3       ,19215046500,5239,5267,5176,5240
LREN3       ,12812109300,5240,5264,5160,5264
LREN3       ,16552954100,5271,5336,5256,5290
LREN3       ,11541452900,5290,5310,5217,5298
LREN3       ,22004345600,5260,5427,5260,5416
LREN3       ,25089651500,5416,5416,5250,5290
