CODNEG,1,2,3,4,PREULT
B3SA3       ,11929368200,2806,2841,2771,2821
B3SA3       ,33367062500,2769,2871,2755,2859
B3SA3       ,32137894500,2844,2920,2829,2850
B3SA3       ,19672916300,2838,2866,2751,2751
B3SA3       ,25015978000,2777,2826,2731,2759
B3SA3       ,26808948600,2797,2849,2780,2815
B3SA3       ,25086880900,2838,2838,2770,2770
B3SA3       ,19044370900,2770,2787,2700,2735
B3SA3       ,39956484500,2741,2746,2651,2680
B3SA3       ,24190106800,2700,2727,2665,2665
B3SA3       ,31522080900,2675,2714,2616,2616
B3SA3       ,35873151900,2635,2684,2582,2610
B3SA3       ,58733526000,2610,2704,2588,2674
B3SA3       ,21220685700,2626,2647,2602,2605
B3SA3       ,24945633700,2601,2631,2562,2616
